,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_bp_mean_mag,phot_rp_mean_mag,l,b,phot_g_mean_mag,radial_velocity,radial_velocity_error,probability,stability,label
14608,5814442135955310848,254.1639373987739,0.007521287,-68.35217430074597,0.010863058,4.543327970010978,0.015451132,-14.008839398841822,0.009029222,-13.079518285778388,0.013628137,1.0267632,9.377251,9.050537,322.54730493794943,-15.437054404826835,9.266141,,,1.0,8,34
14609,5814447152476777088,253.7998498853295,0.07812731,-68.38568727882962,0.11310636,4.601199368503678,0.17695998,-13.40145044618912,0.0989198,-12.312137293833985,0.16687194,0.99075764,20.541096,17.266775,322.4372504984763,-15.348298665585009,18.560383,,,1.0,8,34
14610,5815192621365319808,255.29692582782957,0.023183513,-65.5933955226727,0.024278846,4.558376039012863,0.040811628,-13.507170444183513,0.025714012,-13.253910889705898,0.03270072,1.0231065,17.57188,15.062961,325.1315406786777,-14.186000285409266,16.208445,,,0.625,8,34
14611,5811265715580331136,258.71394740010777,0.005901079,-68.85196597764133,0.008885663,4.261850995529296,0.012220525,-12.18525215695712,0.007269595,-12.838820744225966,0.011936716,0.9998914,11.007293,10.321096,323.0788392042404,-17.093426388652325,10.744853,3.9461563,0.93644273,0.125,8,34
14612,5806177686861218816,251.29050806712726,0.06433143,-71.50001683270187,0.07594312,4.5165912240157615,0.1039053,-14.221023877258016,0.07471049,-12.042364097442661,0.097567916,0.9824787,19.74764,16.657808,319.31193864681927,-16.533649850678387,17.918577,,,0.375,8,34
14613,5821535188552767232,245.72820566030893,0.01628333,-66.88739246254976,0.021758936,4.4091991407523725,0.03305076,-13.693887634775859,0.019644374,-11.27128539685678,0.027856516,1.0003657,6.6852574,6.766455,321.5940182585814,-12.034358781840746,6.7282777,,,0.25,8,34
14614,5815595214421311872,249.59567045040566,0.060579848,-66.66366969421662,0.076416984,4.377862915325053,0.11387173,-13.442411236181847,0.06626798,-12.054160452849803,0.09848243,1.0583905,19.664282,16.557371,322.8066855056695,-13.021161162423294,17.832962,,,0.875,8,34
14615,5815201864135045248,255.2291431057099,0.044078898,-65.41208947608722,0.04726089,4.333781584438848,0.08275939,-12.504964499502883,0.051078897,-12.04115083950505,0.06344853,0.9519638,19.138195,16.188501,325.2667326204504,-14.057653237075167,17.427843,,,0.375,8,34
14616,5808127258416243968,255.63739989123454,0.17622729,-69.56877571753509,0.25744334,4.970387966202287,0.3582942,-13.25434494455113,0.22051492,-13.186328446808853,0.31826776,1.0580711,21.269688,18.277338,321.82889554679804,-16.569683582736673,19.656002,,,0.125,8,34
14617,5815601119988271360,250.1660842821625,0.15724142,-66.46441333098149,0.17838904,3.642021040844034,0.26672038,-12.091897168527439,0.17578691,-11.320091572839676,0.21926823,1.0263168,21.035297,18.152367,323.11303224566956,-13.067019298657854,19.399054,,,0.125,8,34
14618,5816794060047805184,255.01679385187944,0.01029098,-64.66231580940783,0.011582394,4.803191285796004,0.023344597,-14.210563502191615,0.011335706,-13.097127800830336,0.0152824605,1.2596122,9.232481,8.87753,325.8390293146854,-13.54646815108358,9.136047,4.377641,1.0291848,0.875,8,34
14619,5811276710696839040,258.4235289932321,0.011898593,-68.6616942153465,0.016865665,4.198144465692501,0.024345761,-12.361444538904433,0.014864166,-12.473419570480685,0.020860352,0.974614,16.19812,14.249879,323.18933923626423,-16.903402644754713,15.226116,-14.342744,6.1527658,0.375,8,34
14620,5811722523998654208,259.43310167644375,0.019825965,-67.73375903319653,0.025536366,4.188640740988605,0.038148753,-12.624519213093933,0.029832006,-11.582686320938953,0.036469422,3.0717845,11.068006,10.249779,324.2195817687524,-16.732951986915257,10.743381,-1.3994279,0.81593704,0.375,8,34
14621,5805773925574942464,252.05414969459076,0.07128663,-73.42207920019767,0.07314767,4.473717445770023,0.09895664,-13.555551550453021,0.088074364,-11.532715341577273,0.09510357,0.9921139,19.440046,16.662863,317.85354774181127,-17.87769196598266,17.945482,,,0.125,8,34
14622,5828324020025823616,247.07906506797056,0.010106357,-63.96936338181205,0.008742871,4.531705205567716,0.013484934,-13.555308590553128,0.010226442,-11.707844257617658,0.011926125,0.95626783,9.635564,8.869207,324.1567519532711,-10.449470757817428,9.337625,,,0.375,8,34
14623,5814472887921779456,254.80570886149098,0.022207417,-68.08123833993903,0.029961009,4.344059770341903,0.045093503,-13.237139237597379,0.02614218,-12.41832076425975,0.03649216,1.0250818,17.886333,15.35551,322.9197454155201,-15.472576378329858,16.508232,,,1.0,8,34
14624,5815996192551670528,252.94105556405205,0.00846817,-65.34689427189181,0.009191864,4.577413889066503,0.016132306,-14.063297312302987,0.009578165,-12.730084945157213,0.012494897,1.0592107,9.984156,9.4133415,324.73569724289706,-13.2535863003418,9.774194,3.7099984,0.6527591,1.0,8,34
14625,5815997051562305152,253.1759402295586,0.08157803,-65.35523180963538,0.10055026,4.4184655172486185,0.1659477,-12.70551054639451,0.090554014,-11.617731814782559,0.13293494,3.643187,17.921335,15.161398,324.7901480986171,-13.336397124478415,16.463842,,,0.375,8,34
14626,5818122368871865088,254.1744374249973,0.07678819,-62.75388413785213,0.06856121,4.239084308988365,0.09540152,-13.322614801086452,0.086691014,-12.5873102825572,0.085322246,1.0125519,19.325294,16.296974,327.1851632423466,-12.1117111875259,17.548126,,,0.25,8,34
14627,5814824491127650176,256.99042669087754,0.019520607,-66.98064551856967,0.026530487,4.556800490338328,0.03739053,-12.852118275772355,0.02977608,-12.938938813532944,0.0348242,2.908706,14.196586,12.637995,324.3517471891708,-15.535014542530684,13.475038,26.585306,3.9410193,0.75,8,34
14628,5913250053320269056,258.9991869474769,0.11564807,-63.0349741853361,0.096705526,4.444312592172992,0.14283006,-13.185005043192692,0.11408925,-13.559233792374721,0.11794047,0.9688387,20.111353,16.819214,328.2425048218794,-14.073522379957355,18.114979,,,0.125,8,34
14629,5815236361304473600,254.1494691356248,0.081968166,-65.41656331813454,0.08874715,5.007747575105954,0.14769818,-14.133441917455896,0.09263,-13.391620118979253,0.109868445,1.0128208,20.17221,17.089737,324.99049139581854,-13.697266752164614,18.396158,,,0.25,8,34
14630,5817696793457419136,253.84019660665192,0.060493723,-63.65821408014669,0.053338394,4.634414274620521,0.074025676,-12.843767616828217,0.0610078,-12.474205903049324,0.064620934,1.3312281,18.117054,15.373911,326.3536163762317,-12.536615463108959,16.59751,,,0.25,8,34
14631,5811301655867297024,258.7513683857813,0.1937663,-68.56698001193102,0.16468357,4.295418103096164,0.23268704,-13.037674687712084,0.3942064,-12.960858096139626,0.28368822,1.0359001,18.611467,15.762229,323.3395160652011,-16.954596190371845,18.004908,,,0.5,8,34
14632,5809244950650812032,250.34611083311734,0.018242925,-68.29617384563994,0.02887678,4.3533818545818015,0.04305233,-14.267553008023343,0.021603793,-11.680183848112769,0.03690483,0.84358937,5.8115926,5.8887525,321.70360459633787,-14.285536431498487,5.857358,,,0.875,8,34
14633,5817698855041772416,253.8719557630589,0.09824883,-63.58780506287519,0.08802856,4.570860233231469,0.13500065,-13.47457595570993,0.10603274,-12.931835095785232,0.11255878,0.9660653,19.859632,16.846827,326.41984713323205,-12.505371679457769,18.122902,,,0.5,8,34
14634,5814487074197696768,253.62036815545727,0.06515473,-67.94112872047187,0.0886402,4.44298775822577,0.13836746,-13.387433367909022,0.07684866,-12.103679848212998,0.1164103,1.0031289,20.108889,17.034363,322.7672646176051,-15.031034361308159,18.338934,,,1.0,8,34
14635,5814834146214000256,256.21465967913235,0.06987665,-66.89818876034298,0.09573628,4.74402249580244,0.13693516,-13.555263664413005,0.09583191,-13.600370181445784,0.13392377,0.98486996,20.246777,16.992931,324.24574191262377,-15.237207025617534,18.30311,,,0.125,8,34
14636,5817263512850045824,256.55195485835986,0.045568608,-63.85853566183396,0.057794727,4.662810519188063,0.087107114,-13.692314528785719,0.049441833,-13.278780439637359,0.070001565,1.0366305,18.81052,16.084585,326.9103141188637,-13.624514866842512,17.340889,,,0.375,8,34
14637,5814147191959251712,257.0823829996683,0.044663854,-69.39665609827382,0.06597994,4.744010403754079,0.091894776,-13.256474782309825,0.056943245,-13.43351481395908,0.090412185,0.99497515,19.426874,16.38931,322.2719924314212,-16.89532500028829,17.661777,,,0.375,8,34
14638,5816023744767849344,254.01685917950562,0.0900516,-64.94738727967169,0.094393276,4.4598385925128525,0.16097464,-13.32461960165439,0.104180746,-12.78041314941067,0.12396113,0.9800695,20.579397,17.26858,325.34352682902215,-13.372586697179742,18.587088,,,0.75,8,34
14639,5814839437613785600,255.90591878159765,0.031197196,-66.77688056167901,0.038035322,4.0920053949356445,0.058261532,-12.435134357005179,0.039157253,-11.691203522526195,0.04768004,0.99823827,18.180878,15.603708,324.27771026726236,-15.068354745669735,16.768444,,,0.25,8,34
14640,5804427371723044352,255.45846418243127,0.18600199,-71.85240265755819,0.1980948,4.640332213280842,0.2729498,-13.336658453251125,0.20805009,-12.234362494818713,0.25768858,1.0084518,21.134748,17.882345,319.8154946139119,-17.80207124323153,19.277271,,,0.375,8,34
14641,5814842942307306752,256.32155975372467,0.07943195,-66.70881992224379,0.095096685,4.0688201820524075,0.14018077,-11.551430633927138,0.10749577,-11.801319196147924,0.14390327,1.0125915,20.393517,16.912281,324.43225436157786,-15.164831158854563,18.2734,,,0.125,8,34
14642,5808178420065337728,255.33314601190915,0.040282488,-69.40878219751673,0.056240097,4.543374330786459,0.0742735,-13.836782589493367,0.052586976,-13.04982586328286,0.065224394,0.97836083,19.138594,16.203667,321.9034502593124,-16.391212611157144,17.447462,,,0.875,8,34
14643,5816422047163495808,257.67455059530715,0.119664446,-66.09281201962222,0.12739512,4.441620100215051,0.20893306,-12.721676367543218,0.14183423,-12.990730637201374,0.16144003,0.99539447,21.08309,17.735727,325.27518562511636,-15.270739895186766,19.060944,,,0.25,8,34
14644,5808182199636965248,255.04123087627434,0.04463946,-69.31245162165334,0.055844195,4.115187058160554,0.08281349,-12.723204382923758,0.057502784,-11.726216826318494,0.07211086,0.9859978,19.338036,16.333458,321.9247190431066,-16.25174794006464,17.592731,,,0.375,8,34
14645,5814505456650358272,252.73631653974243,0.07824359,-68.05449051142176,0.10952052,4.413761180435915,0.16644818,-14.309270765044129,0.09293792,-13.012319510955562,0.1298367,0.9493033,20.529215,17.322718,322.46782348194165,-14.833974671482567,18.635418,,,0.875,8,34
14646,5814505770192758912,252.96873871893382,0.007176126,-68.07482013874665,0.010227956,4.504272913164297,0.014454615,-14.43119448099967,0.00860227,-12.067645498533098,0.013395366,0.9939986,9.955603,9.45886,322.50525816842355,-14.915476943500824,9.77688,4.788615,0.31316817,0.875,8,34
14647,5815655687554447616,247.95090257668429,0.48328826,-66.32909340807686,0.47744527,3.8695336448713933,0.82227796,-15.140762666749248,0.54791737,-13.099849195584602,0.7145141,1.0037562,21.60758,19.319843,322.6252614717172,-12.306439339293313,20.61638,,,0.125,8,34
14648,5817278768574165504,257.28021702665745,0.05929398,-63.75773163202053,0.068197936,4.514229958636699,0.10509945,-12.535186922271844,0.06456335,-13.138300840061898,0.08270216,0.9931247,19.763498,16.657803,327.18335963454075,-13.832188407304153,17.939526,,,0.125,8,34
14649,5811329590335501184,257.9491010322766,0.030933235,-68.08837922287395,0.044956986,4.357595882758448,0.0693226,-13.8721173399217,0.03830512,-13.34429764212701,0.058404483,1.0398088,18.363594,15.535591,323.5967893978253,-16.4485288860423,16.763857,,,0.5,8,34
14650,5814517211985682944,252.61243476846474,0.0253446,-68.04699343105533,0.038300544,4.492064022847036,0.057058867,-13.72647597288356,0.031200634,-12.15098357798951,0.048513643,0.9806351,18.319183,15.600283,322.4449872849076,-14.792586601370509,16.802155,,,1.0,8,34
14651,5815275870702421504,252.0837002706903,0.061184015,-67.7611152089265,0.08741755,4.060097090251573,0.1253413,-12.517055658960208,0.07457199,-11.159365963419441,0.11160977,1.0175266,20.19354,17.009243,322.5537367273027,-14.460609604144734,18.28048,,,0.25,8,34
14652,5814518242780714368,252.4824547570354,0.20771343,-68.00564892974313,0.30147576,4.013835204003717,0.4408265,-14.430242277031443,0.2460022,-12.57295393461161,0.36449742,1.0309194,21.349426,18.621267,322.4484178509322,-14.728838498324016,20.021719,,,0.375,8,34
14653,5804960390051156864,256.65182107432224,0.081613764,-70.71494438339879,0.10196351,4.24091936114943,0.13760602,-13.120494937853861,0.10969978,-12.486418698977355,0.13232018,1.025242,20.216303,17.064367,321.0323948015463,-17.492925605351168,18.376791,,,0.75,8,34
14654,5807824068082142848,252.67547289000785,0.015658235,-70.61570902154624,0.020606708,4.490384237415513,0.028499553,-14.111755348981129,0.01881534,-12.338344869204022,0.024459884,0.96131724,8.247394,8.205971,320.32967822907597,-16.35693342240416,8.244388,0.03823201,0.95078045,0.875,8,34
14655,5815662280324941568,248.99854071666445,0.14660145,-66.32825302762481,0.16497143,4.976236397748895,0.26050046,-13.415545772964023,0.15443304,-11.90436285994452,0.2164744,0.99133474,21.284584,17.863543,322.90975288028693,-12.622270411695295,19.193792,,,0.25,8,34
14656,5809277867280912896,250.91543292482527,0.015708849,-67.90883605760357,0.023794157,4.696642194574147,0.03456628,-14.838819241456985,0.019816913,-12.891161214629454,0.030468818,1.1078653,16.841703,14.565926,322.1519789460757,-14.206512169016973,15.69966,,,0.375,8,34
14657,5809278279597785856,250.93116340065976,0.021419236,-67.88837313815542,0.031941473,4.422914731533152,0.047260236,-13.861174983748965,0.026232759,-11.787407889734725,0.039980832,1.0112747,17.797718,15.285748,322.1722514399086,-14.19829480634142,16.430216,,,1.0,8,34
14658,5816864115253068032,256.5581281307524,0.4443195,-64.3094715450257,0.5545937,5.290572248390711,0.9107538,-13.054747095660137,0.53330517,-13.057972610496385,0.6514799,1.0332398,,19.023989,326.5305706706777,-13.883932254486188,,,,0.375,8,34
14659,5811352126018249216,262.50434985157597,0.07203194,-69.06456232951525,0.09807621,3.9087934683322336,0.14745465,-11.864363358719157,0.09672102,-11.990362987661554,0.12628838,1.0126532,20.303375,17.030405,323.6031568988619,-18.376907848642983,18.37501,,,0.125,8,34
14660,5814869983419657728,257.5054854670748,0.008747664,-66.88908977605234,0.011693984,4.545820855789709,0.018050758,-13.04861772426891,0.011925643,-13.644423485719386,0.01498658,1.3066254,12.11967,11.219275,324.5467906655551,-15.652520410458822,11.75573,2.693355,0.55900306,0.125,8,34
14661,5814182475108244864,257.3866634897685,0.0677732,-69.00840369898503,0.08745354,4.658959796055518,0.1222935,-12.990597156140089,0.08641558,-13.011105476912713,0.11714703,1.015897,20.01996,16.911238,322.67359669709487,-16.774272948372243,18.196865,,,0.75,8,34
14662,5815286560888262912,251.72815698564145,0.0076651,-67.60891809652013,0.0119193345,4.378367753682789,0.017915757,-13.842740271707628,0.009877063,-11.881550125315897,0.014636865,1.1923269,11.445559,10.658543,322.5916920979993,-14.260518424693908,11.136466,3.2835023,0.50345796,1.0,8,34
14663,5817758293084803456,252.64393710183597,0.103102654,-63.477570369555174,0.08510657,4.618752853240637,0.13782105,-13.208793804563882,0.100057535,-13.089626902536532,0.11668941,1.0169563,20.134401,16.852535,326.16714640941984,-12.004660349680327,18.14568,,,0.5,8,34
14664,5814528722498414720,252.62642530323234,0.03143133,-67.76823643584018,0.049979478,4.8864699565424,0.070313826,-15.068771914440749,0.03979855,-13.337061219427074,0.058291554,1.0354995,18.836773,15.962574,322.67739155407344,-14.627649892555839,17.191084,,,0.125,8,34
14665,5807459515560920576,254.1999787684887,0.011483159,-71.41837694387421,0.013799845,4.247153714905077,0.019059272,-13.24108622736012,0.014045948,-11.539220724232585,0.01811051,1.0010529,15.467238,13.731122,319.95471888178764,-17.229412656042562,14.635046,8.802321,6.2347884,0.5,8,34
14666,5808212951605159040,255.6603791686581,0.068661645,-69.02587931448515,0.098231144,4.63766486422394,0.14398733,-13.447590591950034,0.08639664,-12.928769523847816,0.120384224,0.9981533,20.15338,16.860392,322.30069700981204,-16.269695789590276,18.161108,,,1.0,8,34
14667,5808214051116879232,255.50468356467675,0.05919288,-68.98458388552696,0.07787903,4.561358075593568,0.11397253,-13.758037462648419,0.07595458,-12.864133181145023,0.09480171,0.9807511,19.854,16.805363,322.3032031790383,-16.200332501495183,18.077694,,,1.0,8,34
14668,5814529272254251520,252.66539028302077,0.02192747,-67.72609555982767,0.033082966,4.446269211062951,0.04901393,-13.56240864279767,0.02754885,-12.611807947096553,0.039269734,0.99765784,17.879168,15.329205,322.7212611969689,-14.613805564894502,16.487324,,,1.0,8,34
14669,5814875893294450304,257.4101132075693,0.03247038,-66.72825760728279,0.03935327,4.128193311878127,0.063713975,-11.9076631933106,0.040797587,-12.118248303575287,0.050890535,1.0223088,18.411886,15.728293,324.6646850936611,-15.532592553998265,16.915802,,,0.25,8,34
14670,5815290031222259456,251.67049437291587,0.055502743,-67.42606901903771,0.08731258,4.262458664736398,0.12743382,-13.737344582108864,0.07443833,-11.967077535896625,0.11253131,1.0848768,19.983875,16.698664,322.7257835780425,-14.130054778084245,18.020557,,,0.875,8,34
